listing_id,date,price_per
568234,2016-09-21,27.5
568234,2016-09-19,27.25
568234,2016-09-12,27.25
568234,2016-09-08,27.5
568234,2016-09-07,25
568234,2016-09-06,25
1030500,2017-09-05,50
1030500,2017-09-04,50
1030500,2017-09-03,50
1030500,2017-09-02,50
1030500,2017-09-01,50
1030500,2016-09-09,50
1030500,2016-09-08,50
1030500,2016-09-07,50
3997572,2017-09-05,42.5
3997572,2017-09-04,42.5
3997572,2017-09-03,42.5
3997572,2017-09-02,42.5
3997572,2017-09-01,42.5
3997572,2016-09-30,42.5
3997572,2016-09-29,42.5
3997572,2016-09-28,42.5
3997572,2016-09-27,42.5
3997572,2016-09-26,42.5
3997572,2016-09-25,42.5
3997572,2016-09-24,42.5
3997572,2016-09-23,42.5
3997572,2016-09-22,42.5
3997572,2016-09-21,42.5
3997572,2016-09-20,42.5
3997572,2016-09-19,42.5
3997572,2016-09-18,42.5
3997572,2016-09-17,42.5
3997572,2016-09-16,42.5
3997572,2016-09-15,42.5
3997572,2016-09-14,42.5
3997572,2016-09-13,42.5
3997572,2016-09-12,42.5
3997572,2016-09-11,42.5
3997572,2016-09-10,42.5
3997572,2016-09-09,42.5
3997572,2016-09-08,42.5
3997572,2016-09-07,42.5
3997572,2016-09-06,42.5
4223387,2017-09-05,25
4223387,2017-09-04,25
4223387,2017-09-03,25
4223387,2017-09-02,25
4223387,2017-09-01,25
4223387,2016-09-30,25
4223387,2016-09-29,25
4223387,2016-09-28,25
4223387,2016-09-27,25
4223387,2016-09-26,25
4223387,2016-09-25,25
4223387,2016-09-24,25
4223387,2016-09-23,25
4223387,2016-09-22,25
4223387,2016-09-21,25
4223387,2016-09-20,25
4223387,2016-09-19,25
4223387,2016-09-18,25
4223387,2016-09-16,25
4223387,2016-09-14,25
4223387,2016-09-13,25
4223387,2016-09-12,25
4223387,2016-09-11,25
4223387,2016-09-10,25
4223387,2016-09-09,25
4223387,2016-09-08,25
4223387,2016-09-07,25
4223387,2016-09-06,25
12855396,2017-09-05,57
12855396,2017-09-04,57
12855396,2017-09-03,57
12855396,2017-09-02,57
12855396,2017-09-01,57
12855396,2016-09-30,42
14361322,2017-09-05,40
14361322,2017-09-04,40
14361322,2017-09-03,40
14361322,2017-09-02,40
14361322,2017-09-01,40
2963419,2017-09-05,100
2963419,2017-09-04,100
2963419,2017-09-03,100
2963419,2017-09-02,100
2963419,2017-09-01,100
5904732,2017-09-05,35
5904732,2017-09-04,35
5904732,2017-09-03,35
